Najom,Rozloha
0.0,75.0
385.0,55.0
835.0,98.0
1180.0,134.0
712.0,89.0
570.0,94.0
399.0,64.0
445.0,90.0
600.0,82.0
430.0,78.4
450.0,66.9
800.0,84.0
295.0,53.34
2700.0,267.0
1400.0,94.29
318.0,63.7
419.0,66.3
1480.0,129.0
830.0,106.0
1400.0,100.0
500.0,70.0
140.0,30.25
409.0,51.38
930.0,105.0
980.0,143.0
320.0,43.0
900.0,120.0
340.0,36.9
320.0,47.06
572.0,62.0
820.0,108.0
440.0,55.7
290.0,48.03
328.9,64.0
1250.0,106.34
1380.0,40.0
347.2,43.69
543.0,106.75
420.0,75.0
970.0,102.0
460.0,76.0
380.0,54.0
750.0,65.0
765.0,65.0
245.58,40.31
750.0,100.0
1500.0,75.0
1500.0,100.0
460.0,60.87
549.01,63.25
228.0,23.26
374.0,85.0
1110.0,88.74
925.0,94.0
499.0,63.74
120.0,24.0
495.0,63.0
650.0,59.0
650.0,81.5
1054.5,111.0
290.0,58.27
325.0,65.0
790.0,90.0
1180.0,110.6
710.0,100.0
640.0,61.0
980.0,90.0
202.68,56.3
498.0,85.0
460.0,48.0
330.0,65.45
726.0,60.5
420.0,58.0
400.0,45.0
1360.0,130.0
490.0,82.0
1430.0,125.0
540.0,47.0
530.0,51.0
770.0,84.0
950.0,86.5
450.0,52.0
650.0,97.0
1485.0,126.0
370.0,73.7
249.0,25.0
560.0,87.0
530.0,90.0
327.0,50.4
390.0,73.0
290.0,42.0
680.0,68.32
184.0,35.47
302.0,70.24
300.0,60.84
291.4,45.89
750.0,75.0
570.0,57.3
600.0,50.0
1700.0,193.0
870.0,57.0
500.0,40.0
315.0,58.9
583.68,61.44
700.0,63.0
350.0,70.0
386.0,57.0
400.0,41.0
440.0,25.0
990.0,107.0
379.0,75.85
315.0,57.0
1200.0,100.0
650.0,38.0
410.0,57.42
1500.0,200.0
924.0,90.0
1270.0,58.0
500.0,40.0
343.0,49.0
350.0,34.0
280.0,56.56
775.0,106.0
365.0,68.75
295.0,56.0
1180.0,84.0
900.0,83.0
857.45,69.71
590.0,88.0
650.0,130.0
850.0,58.0
170.0,32.35
970.0,120.0
1540.0,93.06
550.0,63.0
241.85,67.0
362.0,48.96
2515.0,129.0
812.0,125.0
335.0,61.03
240.0,50.0
780.0,21.0
3525.0,132.0
314.31,61.63
1035.0,104.35
370.0,74.0
359.0,64.0
985.0,110.0
245.0,53.11
605.9,60.59
380.0,63.85
195.9,65.3
506.0,77.7
647.0,66.07
910.44,75.87
237.94,49.57
480.0,86.0
290.0,32.0
300.0,48.03
650.0,100.0
374.34,53.43
660.0,85.0
2800.0,111.0
224.76,47.59
225.0,24.0
870.0,87.0
1356.16,104.32
390.0,65.0
1690.0,91.0
1800.0,110.0
270.0,48.91
519.0,50.0
1014.0,89.0
370.0,50.41
1700.0,149.76
4000.0,220.0
1050.0,128.0
590.0,76.0
300.0,58.0
798.0,105.0
281.16,49.12
585.0,72.0
230.0,59.66
900.0,80.0
1995.0,159.6
360.0,61.03
750.0,75.0
339.0,56.5
321.0,58.3
308.73,55.13
410.0,67.0
200.0,16.0
122.5,23.04
2400.0,110.0
275.0,52.5
517.0,94.0
1080.0,99.0
2457.8,122.89
482.4,96.48
1140.0,143.95
550.0,74.0
600.0,105.0
1200.0,107.0
930.0,93.8
370.0,43.24
582.84,50.55
349.0,32.0
1768.88,79.04
320.0,58.0
355.0,64.2
820.0,82.0
850.0,151.0
372.0,64.1
285.0,47.0
636.0,67.0
590.0,95.0
690.0,64.0
300.0,60.8
850.0,100.0
303.0,56.37
343.7,62.49
797.0,69.28
310.0,44.61
980.0,79.0
342.0,44.43
450.0,84.36
697.73,93.0
420.0,60.51
720.0,90.0
650.0,74.0
895.0,52.0
525.0,31.0
760.0,76.9
510.2,73.68
550.0,90.0
500.0,66.5
495.0,84.0
810.0,88.0
930.0,91.0
800.0,80.0
409.0,91.54
292.64,62.0
1200.0,100.0
350.0,50.77
448.8,66.0
1638.0,156.11
307.0,57.87
990.0,99.0
2090.0,142.0
560.0,75.0
300.0,50.0
368.0,73.45
410.0,79.0
2400.0,159.98
622.0,100.37
810.0,92.0
299.0,56.0
324.0,75.0
765.75,96.93
725.0,82.0
382.0,40.17
340.0,38.0
430.0,86.0
3940.0,180.41
550.0,71.0
569.0,72.78
590.0,102.0
268.24,38.3
285.0,26.0
560.0,64.0
608.76,67.14
540.0,90.77
584.0,73.0
560.0,40.0
800.0,90.0
949.0,81.0
437.12,58.0
680.0,73.9
800.0,90.0
277.99,68.3
321.0,53.5
850.0,90.0
990.0,110.0
385.0,94.0
225.0,39.5
329.23,50.65
555.0,73.98
2651.92,196.0
307.4,53.0
297.5,53.14
313.0,52.12
263.54,59.49
342.0,67.0
425.0,85.0
398.0,37.0
461.0,32.28
750.0,50.0
1055.0,135.23
429.0,64.85
188.0,46.79
405.0,80.77
550.0,86.1
541.25,86.6
500.0,59.66
198.0,66.08
448.0,58.29
980.0,107.0
430.0,67.0
925.0,97.4
276.05,57.39
649.0,59.0
635.0,79.0
225.27,48.55
280.0,50.0
2541.0,203.0
495.0,93.0
1470.0,91.0
455.0,69.27
1700.0,70.0
580.0,70.0
395.0,78.11
400.0,70.0
4100.0,175.0
810.0,82.0
315.0,48.4
347.0,21.0
810.0,81.0
1600.0,123.4
560.0,68.0
445.15,52.37
1350.0,49.0
450.0,85.0
481.0,80.12
693.0,69.3
625.0,75.0
388.68,62.69
263.0,57.33
1200.0,102.33
400.0,50.0
745.0,119.41
210.0,42.0
448.0,44.0
347.0,66.73
687.96,76.61
688.0,35.0
1280.0,117.95
371.0,46.42
429.0,64.71
1200.0,120.0
470.0,58.3
360.0,52.0
423.0,46.98
1095.0,108.0
480.0,88.0
808.0,89.81
747.0,83.0
750.0,80.0
845.88,73.0
550.0,70.0
650.0,99.0
1584.85,108.2
439.0,51.66
350.0,64.0
380.0,47.0
585.0,76.0
600.0,75.0
830.0,83.64
245.0,32.6
690.0,65.0
204.0,42.0
1097.0,124.0
380.0,53.0
546.0,44.77
160.4,32.08
337.2,44.96
350.0,38.29
190.0,45.0
1450.0,150.0
490.0,60.0
395.0,63.0
810.0,76.0
550.0,55.0
195.0,35.39
490.0,65.0
275.0,49.57
470.0,62.0
349.0,44.0
630.0,90.0
1281.0,46.57
443.03,75.09
1030.0,84.61
166.5,32.61
620.0,38.0
525.0,95.0
920.0,84.0
1450.0,50.0
351.0,70.17
560.0,77.0
620.0,67.0
769.0,118.1
440.0,62.87
476.0,68.02
420.0,47.8
1528.55,81.96
400.0,80.0
712.5,95.0
1690.0,147.55
500.0,96.0
1226.18,125.12
2600.0,140.0
880.0,93.0
654.0,57.88
475.0,116.0
365.0,54.0
650.0,76.68
1050.0,98.0
2172.0,148.71
381.01,56.3
371.34,66.31
515.0,73.0
389.0,81.32
825.0,75.0
278.0,50.61
368.0,72.85
845.0,85.35
220.0,39.14
225.0,52.16
334.07,51.16
530.0,98.0
263.92,58.65
599.0,77.95
300.0,61.0
265.0,44.0
655.0,87.32
1300.0,126.0
400.0,66.0
300.0,70.1
360.0,46.0
1000.0,120.0
473.0,60.22
283.0,58.8
415.07,38.0
1010.0,101.0
900.0,25.0
550.0,84.0
567.93,51.63
750.0,90.0
329.08,67.16
330.0,68.6
446.08,52.52
300.0,37.0
680.0,80.0
680.0,50.0
243.3,49.65
750.0,77.52
299.0,50.64
300.0,73.6
360.0,59.0
760.0,89.0
770.0,83.0
320.0,45.0
417.6,72.0
1700.0,68.0
336.78,56.13
685.0,91.12
325.0,30.69
320.0,60.0
327.0,33.67
415.0,70.85
1600.0,114.0
260.0,57.0
550.0,92.0
560.0,22.5
290.0,59.11
251.0,64.28
950.0,120.0
800.0,20.0
1250.0,94.0
285.0,38.0
398.0,62.0
985.0,54.91
1260.0,70.0
490.0,90.0
595.0,85.0
340.0,70.0
600.25,68.21
400.0,71.0
1071.0,119.0
310.0,56.0
300.0,55.0
699.0,76.7
320.0,65.18
685.0,47.63
260.0,36.9
465.0,67.2
363.0,69.75
2200.0,100.0
800.0,72.0
354.0,58.91
278.9,50.71
920.0,32.39
266.68,44.82
395.0,42.0
575.0,48.0
2137.0,82.19
238.18,46.52
656.0,65.6
280.0,53.0
520.0,78.0
412.0,79.22
338.0,57.25
740.0,75.0
600.0,108.0
225.0,64.15
440.0,80.0
1160.0,101.18
300.0,68.0
225.0,36.29
415.0,47.0
1740.0,116.0
550.0,105.0
320.0,62.35
950.0,103.0
555.0,115.0
324.5,69.0
250.0,50.21
936.0,94.0
215.0,43.0
589.0,76.36
280.0,34.9
430.0,47.0
980.0,116.0
3700.0,150.0
350.0,58.71
355.0,37.63
1800.0,120.0
521.03,69.5
1200.0,116.0
168.0,42.0
620.0,77.0
530.0,86.0
1186.57,107.87
249.0,45.26
420.0,71.0
758.0,88.05
480.0,75.0
400.0,28.0
504.0,65.0
894.0,89.4
800.0,87.0
800.0,100.0
1000.0,67.17
1092.0,84.0
335.5,61.0
845.25,161.0
1080.0,86.7
510.0,89.32
1550.0,117.0
616.0,77.0
258.9,53.81
360.0,51.0
400.0,75.0
368.14,50.43
670.0,58.0
320.0,56.67
818.16,77.92
225.0,39.0
526.79,68.0
322.35,60.82
358.0,75.42
1200.0,148.0
340.0,59.0
163.71,36.22
359.0,50.9
350.0,30.0
275.0,40.0
1170.0,110.0
650.0,70.0
545.28,62.46
1105.38,81.88
254.0,60.41
1340.0,134.0
846.0,94.0
1590.0,133.0
725.0,90.0
380.0,49.0
400.0,56.0
630.0,45.17
410.0,63.0
695.0,70.0
412.95,55.06
249.0,62.36
270.0,40.5
620.0,138.0
990.0,95.0
1080.0,13.0
300.0,60.27
416.0,76.81
386.75,59.5
464.0,20.0
520.0,57.01
350.0,59.0
2027.37,130.0
319.0,58.0
700.0,91.0
2650.0,200.0
540.0,86.55
923.0,65.93
350.0,65.0
385.0,46.29
350.0,66.5
1760.0,107.33
295.0,42.0
300.0,60.76
680.0,77.55
600.0,102.0
240.0,51.8
1190.0,108.0
960.0,55.0
990.0,270.0
225.0,30.0
650.0,78.0
243.21,56.56
640.0,83.73
371.0,56.77
319.48,65.0
290.0,38.0
550.0,77.0
950.0,124.0
164.0,46.72
370.0,68.0
510.0,82.5
530.0,89.01
1450.0,60.0
595.27,120.5
620.0,76.1
509.29,62.49
680.0,101.0
380.0,46.2
750.0,70.0
1000.0,90.0
600.0,58.0
370.0,68.0
616.0,88.0
350.0,67.0
735.0,68.78
2200.0,87.0
660.0,94.0
440.0,59.43
275.4,45.9
670.0,70.5
800.0,104.0
550.0,78.0
214.0,59.96
500.0,92.0
1300.0,59.0
420.0,68.58
435.0,74.0
558.66,56.43
499.0,77.24
586.0,81.0
1850.0,170.0
420.0,69.0
440.0,68.0
190.0,38.0
780.0,88.0
400.0,55.0
350.0,35.0
943.5,102.0
429.0,64.71
580.0,116.0
820.0,116.0
407.22,61.7
240.0,35.0
800.0,80.0
705.0,84.72
840.0,84.0
630.0,86.0
690.0,60.0
580.0,82.0
1075.0,86.0
207.8,41.56
480.0,90.0
900.0,50.0
490.0,96.0
560.0,56.75
1370.0,120.0
419.0,62.18
225.0,29.0
220.0,54.0
350.0,56.0
422.0,63.0
753.72,76.52
690.0,115.27
680.0,90.44
950.0,68.0
290.0,50.22
460.0,54.0
300.0,25.0
285.0,54.16
975.13,92.08
2131.92,101.52
510.0,65.0
973.52,57.3
384.58,79.76
912.0,114.0
330.0,56.78
700.0,45.0
287.0,54.73
290.0,55.0
440.0,35.18
303.44,37.93
245.0,50.61
239.16,59.0
270.0,62.0
385.0,70.0
497.0,64.19
1090.0,125.0
1620.0,135.5
750.0,60.02
595.73,70.92
480.0,70.63
595.0,46.0
1100.0,110.0
950.0,124.0
600.0,73.97
341.0,52.38
379.0,44.25
960.0,135.0
300.0,58.0
654.0,63.15
370.0,67.0
350.0,67.0
310.0,70.33
252.9,58.0
400.0,70.0
444.0,74.0
745.5,58.0
500.0,95.0
338.0,70.36
281.0,56.1
650.0,55.0
1315.0,81.0
473.0,76.32
410.0,87.0
254.0,56.45
299.0,44.43
299.0,56.8
380.0,92.0
138.0,23.0
450.0,90.0
1302.9,116.33
750.0,75.0
515.0,73.0
1450.0,160.0
1083.0,113.93
929.51,106.84
550.0,84.0
535.29,62.68
1156.0,87.07
995.0,108.0
295.0,65.51
397.82,59.56
510.0,92.0
300.0,67.0
588.6,49.05
713.0,64.78
320.0,53.0
660.0,74.0
1350.0,50.0
375.0,70.23
170.0,36.16
385.39,70.07
650.0,117.0
1250.0,65.0
276.0,48.3
265.0,45.0
950.0,74.0
360.0,41.33
1400.0,108.0
1200.0,160.27
500.0,75.0
150.0,32.0
975.0,95.0
1390.0,153.0
320.0,25.0
630.0,55.0
500.0,75.0
448.31,71.16
930.0,101.0
450.0,57.95
2250.0,87.0
740.0,22.1
365.0,48.3
325.0,51.92
670.0,102.0
218.25,48.5
390.0,65.0
204.82,31.51
420.0,74.0
832.48,88.0
630.0,64.0
950.0,75.0
265.52,45.78
700.0,75.0
2400.0,145.0
800.0,80.0
380.0,60.0
1500.0,85.0
880.0,80.0
700.0,86.0
670.0,111.39
388.71,55.53
639.75,55.63
900.0,125.0
195.0,26.0
725.0,50.75
649.0,63.0
375.0,45.0
2099.0,160.0
420.0,67.5
219.0,41.2
368.0,75.0
330.0,41.0
399.0,67.64
425.0,66.0
360.0,64.03
386.0,43.38
580.0,84.0
331.0,62.5
653.0,87.0
460.0,90.3
490.0,98.0
329.75,50.73
1014.0,106.69
490.0,74.93
259.0,68.0
305.0,56.0
700.0,81.0
740.0,78.0
541.0,72.0
300.0,51.61
480.0,57.22
320.0,59.0
1297.92,124.8
990.0,94.46
2500.0,80.0
249.0,44.15
575.0,66.0
465.0,102.68
150.0,32.65
1400.0,188.0
610.0,44.5
990.0,192.0
431.38,43.4
460.0,19.5
600.0,63.0
340.11,51.91
785.0,82.63
690.0,81.0
2010.0,112.0
1500.0,118.93
1880.75,92.42
410.0,74.34
2000.0,115.0
980.0,79.0
840.0,80.0
646.0,76.0
735.0,62.88
370.0,71.28
950.0,135.0
1080.0,100.0
436.6,63.0
800.0,34.0
742.0,106.0
250.0,35.9
700.0,110.0
470.0,57.77
696.06,56.59
369.0,66.75
375.0,50.0
620.0,92.0
520.0,68.0
749.8,97.25
390.0,65.0
360.0,77.0
259.0,53.81
330.0,38.74
352.0,78.0
440.0,80.0
354.0,66.7
790.0,105.0
340.0,34.0
559.5,89.48
223.0,43.8
860.0,123.61
620.0,63.0
595.0,86.27
580.0,56.0
793.8,81.0
693.0,77.0
3278.0,117.0
165.0,28.0
462.0,71.0
494.0,76.0
313.18,68.53
990.0,105.44
499.0,76.47
395.0,65.0
620.8,68.22
400.0,71.0
375.0,30.8
465.0,62.14
565.0,66.87
535.0,73.0
205.0,16.76
415.8,14.6
370.0,67.8
730.0,95.0
350.0,56.0
499.0,92.0
750.0,125.0
274.75,38.16
610.0,83.57
650.0,65.0
290.0,50.0
1900.0,147.0
495.0,70.0
260.0,61.0
475.0,50.0
203.47,42.39
350.0,24.0
242.0,43.0
785.0,94.0
920.0,99.93
173.0,32.61
364.0,52.0
314.77,57.23
694.0,93.0
878.23,118.68
1580.0,56.0
337.0,61.17
900.0,98.0
335.0,64.23
290.0,39.0
650.0,80.0
499.0,62.27
610.0,80.0
650.0,97.0
740.0,90.0
590.0,76.0
870.0,86.02
231.58,56.76
185.0,35.0
480.0,58.25
519.48,48.1
275.0,54.87
975.0,130.0
948.0,79.0
800.0,120.0
750.0,108.0
250.0,45.0
877.73,75.02
220.0,47.75
773.5,75.1
190.0,23.25
860.0,103.0
780.0,60.0
495.0,91.0
480.0,75.0
750.0,75.0
280.0,43.0
735.0,97.4
470.0,57.5
418.0,76.0
360.0,80.0
308.0,58.11
545.0,82.0
501.05,70.77
700.0,48.0
208.0,34.6
670.0,25.0
402.0,41.83
155.0,31.0
520.0,80.0
1330.0,106.0
510.0,77.0
479.0,63.64
937.08,92.78
400.0,68.0
1100.0,75.0
446.25,85.0
903.0,86.02
2450.0,100.0
240.0,44.44
650.0,86.0
500.0,40.0
1690.0,50.0
710.0,63.0
270.0,60.0
330.0,60.89
422.1,67.0
1010.0,65.0
960.0,107.39
560.0,80.0
1766.18,91.04
400.0,60.0
500.0,75.0
339.0,60.48
280.0,50.0
325.0,22.0
700.0,88.0
315.0,59.0
433.0,54.2
400.0,77.0
550.0,80.0
280.0,28.49
465.0,66.0
1700.0,93.0
338.94,56.49
420.0,70.0
1300.0,96.0
1370.0,90.25
710.0,80.6
4150.0,104.0
1885.0,125.83
243.4,48.68
790.0,48.45
250.0,47.0
480.0,40.0
371.93,76.25
610.0,75.05
1130.0,80.88
728.0,26.0
1760.0,79.99
810.0,73.0
1154.34,64.13
366.0,63.0
212.0,53.0
1030.0,158.0
315.0,62.91
348.0,63.35
156.0,34.0
550.0,93.0
400.0,40.0
773.5,98.0
393.0,58.53
682.0,78.7
225.0,60.0
421.0,70.0
244.0,33.35
482.16,58.8
525.0,75.0
850.0,70.0
575.0,88.0
290.0,40.0
600.0,30.0
1275.0,170.0
800.0,60.27
720.0,94.0
1350.0,66.51
339.0,57.5
815.0,88.46
239.0,48.37
278.0,60.5
349.0,65.1
180.0,29.5
400.0,60.0
1480.0,81.0
980.0,140.0
1010.0,123.0
640.0,80.0
386.78,31.42
450.0,96.5
370.0,74.0
900.0,140.0
215.0,49.81
2670.0,83.0
365.0,68.12
620.0,65.0
412.5,75.0
215.06,46.35
830.0,63.0
1750.0,215.0
1000.0,52.0
275.0,55.0
900.0,80.0
770.0,83.0
323.0,58.69
780.0,67.0
805.0,70.0
287.0,57.4
242.82,53.96
289.0,55.3
750.0,48.0
395.0,69.0
1236.0,109.5
910.0,87.0
590.0,58.59
459.0,70.0
600.0,76.9
885.0,62.67
413.0,70.0
940.0,110.0
1690.0,130.0
950.0,78.0
322.0,71.5
334.0,55.8
270.0,64.5
695.0,91.0
500.0,20.0
4680.0,225.0
1990.0,178.3
495.0,43.0
502.0,83.61
900.0,132.0
786.0,60.0
550.0,77.8
245.6,52.25
599.0,88.43
145.0,25.9
560.0,63.0
500.0,100.0
490.0,57.0
520.0,42.0
300.0,54.41
850.0,86.0
950.0,29.0
342.0,58.9
217.5,50.0
335.61,59.4
2750.0,196.0
845.0,66.76
1215.0,135.0
5000.0,175.0
239.0,34.0
610.0,76.0
550.0,80.0
460.0,59.0
237.0,43.17
1015.0,90.0
565.0,63.0
350.0,49.27
219.0,36.65
608.0,72.36
736.0,70.0
760.0,99.25
515.0,74.0
272.0,59.09
1739.0,145.0
320.0,38.0
375.0,62.5
375.0,71.09
500.0,89.0
425.0,71.0
399.0,60.12
889.15,67.36
650.0,45.0
306.0,61.2
329.0,51.37
300.0,25.0
2475.0,180.43
290.0,55.0
900.0,75.0
820.0,100.0
326.0,50.0
685.0,52.6
667.0,70.21
302.0,60.85
330.0,56.86
1134.05,101.35
600.0,100.0
580.0,80.0
1150.0,151.16
690.0,65.0
300.0,69.58
219.2,31.54
930.0,54.0
520.0,94.0
1075.0,115.0
398.0,52.45
890.0,57.0
425.0,85.0
1500.0,170.0
350.0,50.0
990.0,63.0
446.97,79.11
315.0,63.75
470.0,71.0
660.0,55.0
395.0,70.0
435.0,23.0
230.0,46.0
254.3,50.86
735.0,114.0
335.0,74.26
1090.0,132.08
1130.0,126.0
290.0,50.0
1125.0,107.11
525.0,73.06
710.0,87.0
1160.0,150.0
260.0,47.2
640.61,61.01
270.0,52.5
1080.0,86.0
821.0,101.0
355.0,71.0
1550.0,137.5
1785.0,105.0
275.0,55.0
560.0,65.0
285.0,15.54
537.0,43.0
1100.0,52.87
884.0,21.46
195.66,32.61
960.0,120.0
775.0,62.13
375.0,55.0
577.7,65.13
809.9,91.0
982.8,113.0
250.0,52.0
1010.0,88.58
435.0,78.8
420.0,75.0
610.0,59.0
690.0,125.0
1250.0,112.0
350.0,50.0
1590.0,65.0
285.53,48.85
290.0,41.44
330.0,41.0
850.0,95.0
420.0,70.0
244.0,48.64
266.0,59.0
720.0,89.0
1300.0,104.42
1990.0,130.0
644.0,80.13
1490.0,130.0
1450.0,73.0
1544.78,143.7
2381.12,148.82
730.0,88.0
1268.2,50.2
205.76,47.85
800.0,126.19
371.0,60.0
1100.0,128.0
235.0,38.0
375.0,67.94
540.0,27.01
680.0,97.0
420.0,65.0
380.0,80.0
291.0,57.05
725.0,48.0
850.0,98.1
410.0,80.05
290.0,31.0
470.0,69.0
678.0,92.0
770.0,119.02
466.0,76.88
530.0,74.17
630.0,79.0
743.7,74.37
312.4,56.39
428.0,63.0
3200.0,107.0
490.0,25.0
390.0,40.0
330.0,44.15
450.0,76.0
370.0,46.0
1349.0,51.0
256.19,56.93
522.0,75.7
289.87,53.68
350.4,58.4
333.29,56.49
298.0,59.6
295.0,52.0
265.0,47.81
390.0,66.82
1465.0,113.0
323.3,53.0
690.0,28.0
640.44,71.16
661.41,73.49
2090.0,190.0
371.0,52.88
440.0,67.0
308.45,60.0
840.0,75.0
700.0,74.7
290.0,41.83
356.37,84.85
350.0,77.0
449.0,55.94
225.0,40.6
459.0,54.0
770.0,47.46
1050.0,83.4
650.0,98.0
1340.0,118.3
350.0,56.0
340.0,64.0
307.56,48.56
362.0,24.22
1250.0,111.0
200.0,24.0
273.5,57.0
318.0,53.0
390.0,56.0
1245.0,83.0
730.0,75.64
395.0,64.0
450.0,64.0
975.0,70.0
317.0,63.63
690.0,89.0
700.0,25.0
300.0,50.0
214.82,46.7
550.0,71.0
191.0,62.16
196.0,56.0
340.0,40.0
4500.0,213.45
950.0,67.0
315.0,42.83
335.0,59.84
376.96,76.0
260.0,49.31
1066.0,82.0
695.0,85.0
300.0,43.8
297.0,60.0
200.0,34.0
850.0,103.0
270.0,35.0
520.0,70.0
1240.0,78.0
430.0,76.0
2150.0,182.0
510.0,92.0
390.0,57.4
500.0,55.5
1000.0,30.0
300.0,56.0
850.0,41.9
820.0,82.0
439.0,58.42
310.0,47.7
375.0,30.0
1125.0,150.0
820.0,115.0
319.0,58.0
398.0,68.0
1200.0,100.0
329.0,52.59
369.0,67.0
630.0,90.0
1524.89,79.01
350.0,66.0
380.0,76.0
695.0,68.0
435.0,54.77
480.0,80.0
177.62,32.65
850.0,92.0
410.0,29.0
625.0,58.0
500.0,76.0
1398.0,140.15
950.0,88.6
464.76,51.64
891.66,81.06
900.0,99.0
500.0,83.25
720.83,68.65
449.0,65.0
259.0,56.4
310.0,57.75
440.0,62.75
620.0,77.0
1172.54,101.96
255.0,57.0
2490.0,129.06
330.0,83.0
455.0,62.8
390.0,85.0
365.0,57.0
880.0,84.26
280.0,40.89
850.0,124.35
420.0,52.0
306.1,55.0
586.5,69.0
370.0,33.0
148.0,38.04
1150.0,100.0
678.0,79.14
650.0,67.0
340.0,33.0
900.0,85.0
1795.0,128.2
285.0,50.0
310.0,61.0
236.7,44.67
310.0,53.8
950.0,73.61
468.0,80.0
525.0,107.0
351.0,54.0
285.0,30.0
399.0,58.32
500.0,71.6
480.0,70.0
375.0,70.0
400.0,80.0
754.5,88.77
475.0,78.13
300.0,75.0
511.7,60.2
280.0,49.16
925.0,185.0
855.0,60.65
385.0,70.0
545.0,90.35
400.0,75.0
1150.0,77.3
695.0,59.0
940.0,99.6
915.0,35.0
345.0,38.0
1110.0,103.33
495.0,87.0
219.84,45.8
199.0,31.4
540.0,73.0
271.0,55.8
569.15,60.7
400.0,56.68
350.0,14.0
360.0,67.0
430.0,77.58
614.0,75.0
806.25,64.5
660.0,100.0
2650.0,131.5
675.0,76.0
385.78,59.35
550.0,56.61
940.72,85.52
245.0,32.0
303.37,57.24
265.0,24.0
430.0,47.0
286.0,55.9
331.2,44.16
471.0,63.06
450.0,83.0
390.0,52.0
1198.67,78.86
700.0,75.0
365.0,56.0
410.0,41.0
280.0,51.0
1212.0,97.38
180.0,34.0
499.47,68.42
759.0,93.0
290.0,40.0
505.0,67.3
270.0,33.0
450.0,76.0
990.0,64.0
430.0,48.0
470.0,53.0
351.0,60.0
543.9,77.7
280.0,60.0
1200.0,57.0
775.0,77.7
750.0,105.0
471.0,72.5
900.0,75.0
334.0,60.0
770.0,68.5
700.0,112.0
840.0,120.0
325.0,56.71
360.0,25.1
750.0,110.0
340.0,61.13
1200.0,131.2
346.43,59.73
204.48,42.6
345.0,63.18
270.0,18.0
969.0,74.53
312.0,44.52
365.0,60.71
370.0,55.08
1290.0,120.0
250.0,21.2
1250.0,38.0
360.0,59.55
200.0,47.0
776.91,81.78
445.0,69.19
342.0,68.4
290.0,65.0
904.38,77.1
358.0,57.31
430.0,81.0
1040.0,95.0
441.0,63.0
567.24,94.54
770.0,88.0
460.0,75.0
550.0,78.0
200.0,35.0
314.5,74.07
200.0,49.99
520.0,75.0
735.0,65.0
649.0,72.26
590.0,73.53
320.0,58.16
246.0,48.35
636.0,79.5
850.0,85.0
400.0,69.0
420.0,44.0
420.0,71.0
625.0,62.0
700.0,70.0
525.92,80.91
380.0,73.0
380.0,69.0
850.0,125.0
320.0,64.0
365.0,55.7
318.0,57.87
457.5,61.0
287.33,45.9
365.0,63.35
560.0,80.0
550.0,55.0
500.0,39.4
330.0,62.41
270.0,64.0
300.0,44.25
800.0,84.13
459.0,76.0
519.0,53.0
329.44,41.18
540.0,64.0
1025.0,97.43
280.0,47.0
298.0,68.0
235.8,65.5
748.0,68.0
250.0,41.0
186.0,32.0
1340.0,99.34
360.0,56.4
500.0,68.14
675.0,64.0
1250.0,91.0
900.0,66.0
580.0,97.6
907.0,98.79
374.0,68.0
575.0,50.0
380.0,50.5
420.0,46.7
1050.0,97.0
345.0,65.47
434.0,62.0
796.0,51.37
1404.7,80.73
220.0,37.25
345.1,48.0
416.33,48.98
430.0,70.0
360.0,62.0
1035.0,103.0
607.0,71.46
1252.28,95.36
210.0,49.3
420.0,57.0
2627.0,175.1
670.0,52.0
316.0,68.63
550.0,78.0
472.0,65.0
1589.0,72.25
409.0,83.0
320.0,30.0
182.1,42.25
630.0,58.0
610.0,61.0
315.0,70.0
420.0,59.0
2065.0,124.82
2500.0,139.0
1080.0,125.0
685.0,91.85
1070.0,107.0
450.0,88.76
445.0,60.0
292.49,51.99
690.0,55.0
1050.0,123.01
308.15,35.42
958.3,95.83
250.0,50.0
150.0,16.0
1190.0,80.0
266.0,40.79
730.0,13.0
405.0,36.0
715.95,79.55
297.0,57.05
2000.0,109.0
855.0,114.0
262.0,56.91
639.0,57.0
750.0,47.0
299.0,58.0
726.64,67.72
995.0,96.84
650.0,89.54
269.5,55.0
630.02,82.0
715.0,55.0
870.0,82.0
235.6,58.9
450.0,78.0
440.0,31.35
478.0,81.0
455.0,58.0
700.0,15.0
1800.0,180.0
408.0,68.0
1650.0,70.0
1.0,40.0
156.7,26.56
590.0,60.0
300.0,45.0
539.0,98.0
235.0,51.13
695.0,86.0
1950.0,58.0
450.0,61.57
2100.0,86.26
750.0,50.0
1128.6,31.35
400.0,90.0
800.0,100.0
2154.0,105.0
835.0,94.77
495.0,70.0
285.0,50.2
1200.0,105.0
790.0,72.0
650.0,53.0
843.0,119.56
721.57,73.48
410.0,74.0
590.0,65.0
630.0,57.5
300.0,55.0
450.0,64.0
440.0,63.0
822.0,96.7
7830.0,248.5
560.0,50.0
299.0,60.5
850.0,54.85
260.0,44.42
615.0,120.0
620.0,60.0
833.0,85.0
870.0,91.0
360.0,48.0
782.0,79.22
1020.0,114.32
191.62,40.77
194.0,64.52
500.0,43.0
653.0,83.75
325.0,65.0
549.0,63.64
325.0,49.1
389.0,68.14
860.0,95.0
1284.0,95.0
273.3,56.81
250.0,58.0
395.0,47.0
1075.0,97.94
1175.0,103.0
295.0,47.02
260.0,40.0
650.0,58.26
1095.0,79.0
650.0,82.0
